advertisment_site,image,marka,gads,tilpums,tips,nobraukums,cena 
/msg/lv/transport/cars/bmw/118/beggkh.html,https://i.ss.lv/gallery/6/1146/286354/57270704.th2.jpg,Bmw118,2010,2.0,D,303000,7999
/msg/lv/transport/cars/volkswagen/caddy/bdhbfx.html,https://i.ss.lv/gallery/7/1306/326327/65265354.th2.jpg,VolkswagenCaddy,2010,1.9,D,,6590
/msg/lv/transport/cars/audi/q7/ccmpmk.html,https://i.ss.lv/gallery/7/1307/326516/65303104.th2.jpg,AudiQ7,2007,3.0,D,380000,6500
/msg/lv/transport/cars/citroen/c4picasso/bmppnc.html,https://i.ss.lv/gallery/7/1281/320206/64041147.th2.jpg,CitroenC4 Picasso,2011,1.6,D,,4350
/msg/lv/transport/cars/opel/movano/bfkklj.html,https://i.ss.lv/gallery/7/1319/329651/65930165.th2.jpg,OpelMovano,2020,2.3,D,119000,14600
/msg/lv/transport/cars/bmw/320/cdlpdb.html,https://i.ss.lv/gallery/7/1319/329651/65930154.th2.jpg,Bmw320,2002,2.0,D,280000,1400
/msg/lv/transport/cars/audi/a4/apkid.html,https://i.ss.lv/gallery/7/1254/313382/62676293.th2.jpg,AudiA4,2013,3.0,D,,8450
/msg/lv/transport/cars/bmw/x3/cdxhbd.html,https://i.ss.lv/gallery/7/1309/327112/65422379.th2.jpg,BmwX3,2012,2.0,D,,9299
/msg/lv/transport/cars/bmw/520/gjcnn.html,https://i.ss.lv/gallery/7/1297/324138/64827578.th2.jpg,Bmw520,2010,2.0,D,,6350
/msg/lv/transport/cars/mazda/mazda6/blflgi.html,https://i.ss.lv/gallery/7/1298/324385/64876863.th2.jpg,MazdaMazda6,2014,2.2,D,,7450
/msg/lv/transport/cars/opel/corsa/geehp.html,https://i.ss.lv/gallery/7/1307/326685/65336910.th2.jpg,OpelCorsa,2008,1.4,,,1499
/msg/lv/transport/cars/bmw/218/bopgfe.html,https://i.ss.lv/gallery/7/1206/301479/60295731.th2.jpg,Bmw218,2017,1.8,D,211000,9350
/msg/lv/transport/cars/bmw/320/boxpg.html,https://i.ss.lv/gallery/7/1302/325410/65081967.th2.jpg,Bmw320,2021,2.0,D,172000,24990
/msg/lv/transport/cars/toyota/corolla-verso/bmjole.html,https://i.ss.lv/gallery/7/1310/327448/65489480.th2.jpg,ToyotaCorolla Verso,2002,2.0,D,,1699
/msg/lv/transport/cars/peugeot/308/bncfek.html,https://i.ss.lv/gallery/7/1262/315402/63080235.th2.jpg,Peugeot308,2009,2.0,D,,3990
/msg/lv/transport/cars/kia/sorento/bkfmgm.html,https://i.ss.lv/gallery/7/1309/327220/65443956.th2.jpg,KiaSorento,2005,2.5,D,146000,1850
/msg/lv/transport/cars/bmw/x5/fgbeg.html,https://i.ss.lv/gallery/7/1261/315175/63034973.th2.jpg,BmwX5,2007,3.0,D,232000,8500
/msg/lv/transport/cars/volkswagen/transporter/cflgkg.html,https://i.ss.lv/gallery/7/1306/326282/65256357.th2.jpg,VolkswagenTransporter,2004,2.5,D,400000,6150
/msg/lv/transport/cars/opel/combo/cfmoml.html,https://i.ss.lv/gallery/7/1319/329593/65918413.th2.jpg,OpelCombo,2019,1.5,D,78000,10000
/msg/lv/transport/cars/peugeot/308/ceghll.html,https://i.ss.lv/gallery/7/1304/325929/65185661.th2.jpg,Peugeot308,2021,1.5,D,41000,12800
/msg/lv/transport/cars/volkswagen/transporter/cjech.html,https://i.ss.lv/gallery/7/1292/322990/64597832.th2.jpg,VolkswagenTransporter,2008,2.5,D,382000,9250
/msg/lv/transport/cars/volkswagen/passat-b6/bibjch.html,https://i.ss.lv/gallery/7/1304/325873/65174423.th2.jpg,VolkswagenPassat (B6),2007,2.0,,,2299
/msg/lv/transport/cars/volkswagen/golf-5/behokd.html,https://i.ss.lv/gallery/7/1282/320305/64060904.th2.jpg,VolkswagenGolf 5,2008,2.0,D,227000,2995
/msg/lv/transport/cars/toyota/corolla/bjhbb.html,https://i.ss.lv/gallery/7/1292/322754/64550719.th2.jpg,ToyotaCorolla,2008,1.6,,,3199
/msg/lv/transport/cars/hyundai/sonata/akfpo.html,https://i.ss.lv/gallery/7/1319/329649/65929692.th2.jpg,HyundaiSonata,2006,2.0,D,306000,1500
/msg/lv/transport/cars/volkswagen/touran/bbgine.html,https://i.ss.lv/gallery/7/1289/322136/64427024.th2.jpg,VolkswagenTouran,2011,1.6,D,,6490
/msg/lv/transport/cars/mercedes/cls350/cfgmnj.html,https://i.ss.lv/gallery/7/1279/319628/63925438.th2.jpg,MercedesCLS350,2015,3.0,D,,18990
/msg/lv/transport/cars/mercedes/gla200/cbjece.html,https://i.ss.lv/gallery/7/1312/327832/65566322.th2.jpg,MercedesGLA200,2017,2.2,D,,18000
/msg/lv/transport/cars/land-rover/range-rover/cfkejf.html,https://i.ss.lv/gallery/7/1272/317842/63568285.th2.jpg,Land RoverRange Rover,2018,4.4,D,139000,55500
/msg/lv/transport/cars/bmw/320/ccnkpk.html,https://i.ss.lv/gallery/7/1315/328662/65732257.th2.jpg,Bmw320,2009,2.0,D,,8499
/msg/lv/transport/cars/kia/cerato/digim.html,https://i.ss.lv/gallery/7/1300/324846/64969159.th2.jpg,KiaCerato,2004,2.0,D,,899
/msg/lv/transport/cars/audi/q5/ccifml.html,https://i.ss.lv/gallery/7/1311/327557/65511298.th2.jpg,AudiQ5,2019,2.0,D,178000,25150
/msg/lv/transport/cars/bmw/320/cdmjcc.html,https://i.ss.lv/gallery/7/1319/329650/65929931.th2.jpg,Bmw320,2016,2.0,D,,14990
/msg/lv/transport/cars/ford/s-max/ccoccb.html,https://i.ss.lv/gallery/7/1308/326813/65362510.th2.jpg,FordS-Max,2007,2.5,,,2750
/msg/lv/transport/cars/nissan/x-trail/bnxxpl.html,https://i.ss.lv/gallery/7/1309/327111/65422163.th2.jpg,NissanX-Trail,2008,2.0,,,4599
/msg/lv/transport/cars/lexus/gs/gekck.html,https://i.ss.lv/gallery/7/1301/325048/65009549.th2.jpg,LexusGS,2005,3.0,,,3599
/msg/lv/transport/cars/bmw/x5/ccnfol.html,https://i.ss.lv/gallery/7/1305/326208/65241471.th2.jpg,BmwX5,2017,3.0,D,211000,31990
/msg/lv/transport/cars/mercedes/e320/cxfne.html,https://i.ss.lv/gallery/7/1312/327824/65564671.th2.jpg,MercedesE320,2007,3.0,D,,4890
/msg/lv/transport/cars/bmw/x5/ccjfll.html,https://i.ss.lv/gallery/7/1298/324393/64878477.th2.jpg,BmwX5,2022,3.0,H,82000,67700
/msg/lv/transport/cars/audi/q2/bopkok.html,https://i.ss.lv/gallery/7/1311/327545/65508998.th2.jpg,Audi,2018,1.4,,76000,22150
/msg/lv/transport/cars/opel/vivaro/obnmn.html,https://i.ss.lv/gallery/7/1286/321471/64294058.th2.jpg,OpelVivaro,2003,1.9,D,,2799
/msg/lv/transport/cars/audi/q7/bdbjjn.html,https://i.ss.lv/gallery/7/1318/329494/65898761.th2.jpg,AudiQ7,2007,3.0,D,252000,9990
/msg/lv/transport/cars/bmw/216/bpeolj.html,https://i.ss.lv/gallery/7/1314/328359/65671661.th2.jpg,Bmw216,2018,1.5,D,103000,9950
/msg/lv/transport/cars/seat/ibiza/cfkjfk.html,https://i.ss.lv/gallery/7/1300/324837/64967237.th2.jpg,SeatIbiza,2002,1.4,,,970
/msg/lv/transport/cars/seat/altea/omibe.html,https://i.ss.lv/gallery/7/1319/329651/65930036.th2.jpg,SeatAltea,2007,2.0,D,382000,3490
/msg/lv/transport/cars/volvo/v50/bbfcpm.html,https://i.ss.lv/gallery/7/1315/328572/65714264.th2.jpg,VolvoV50,2007,2.0,D,,1799
/msg/lv/transport/cars/ford/mondeo/codxe.html,https://i.ss.lv/gallery/7/1319/329651/65930015.th2.jpg,FordMondeo,2007,2.0,D,336000,3990
/msg/lv/transport/cars/audi/q2/bpdldm.html,https://i.ss.lv/gallery/7/1310/327367/65473297.th2.jpg,Audi,2018,1.5,,107000,19900
/msg/lv/transport/cars/volkswagen/golf-6/bkhbck.html,https://i.ss.lv/gallery/7/1319/329651/65930006.th2.jpg,VolkswagenGolf 6,2009,2.0,D,,4299
/msg/lv/transport/cars/volvo/xc70/cckmfm.html,https://i.ss.lv/gallery/7/1315/328595/65718892.th2.jpg,VolvoXC 70,2011,2.4,D,,8699
/msg/lv/transport/cars/audi/e-tron/cbllik.html,https://i.ss.lv/gallery/7/1307/326685/65336940.th2.jpg,AudiE-tron,2021,,E,87000,36650
/msg/lv/transport/cars/bmw/530/beickg.html,https://i.ss.lv/gallery/7/1306/326256/65251134.th2.jpg,Bmw530,2016,3.0,D,252000,17990
/msg/lv/transport/cars/bmw/530/behhh.html,https://i.ss.lv/gallery/7/1281/320047/64009380.th2.jpg,Bmw530,2014,3.0,D,247000,14990
/msg/lv/transport/cars/bmw/520/fgfko.html,https://i.ss.lv/gallery/7/1306/326448/65289522.th2.jpg,Bmw520,2014,2.0,D,224000,13500
/msg/lv/transport/cars/land-rover/range-rover-sport/cfliin.html,https://i.ss.lv/gallery/7/1306/326451/65290176.th2.jpg,Land RoverRange Rover Sport,2019,3.0,D,165000,36600
/msg/lv/transport/cars/bmw/330/ccoedi.html,https://i.ss.lv/gallery/7/1305/326155/65230910.th2.jpg,Bmw330,2021,2.0,H,133000,29990
/msg/lv/transport/cars/cupra/formentor/cccpxi.html,https://i.ss.lv/gallery/7/1301/325143/65028502.th2.jpg,CupraFormentor,2022,2.0,,36000,29990
/msg/lv/transport/cars/audi/a4/beeiix.html,https://i.ss.lv/gallery/7/1314/328275/65654808.th2.jpg,AudiA4,2024,2.0,,14000,29400
/msg/lv/transport/cars/audi/q7/cjlgc.html,https://i.ss.lv/gallery/7/1295/323599/64719780.th2.jpg,AudiQ7,2007,3.0,D,295000,5800
/msg/lv/transport/cars/bmw/x3/bonbpp.html,https://i.ss.lv/gallery/7/1306/326450/65289804.th2.jpg,BmwX3,2019,3.0,D,183000,27700
/msg/lv/transport/cars/subaru/xv/cflmxh.html,https://i.ss.lv/gallery/7/1308/326845/65368845.th2.jpg,SubaruXV,2012,1.6,,145000,8900
/msg/lv/transport/cars/audi/e-tron/cbldgn.html,https://i.ss.lv/gallery/7/1307/326682/65336276.th2.jpg,AudiE-tron,2021,,E,50000,38650
/msg/lv/transport/cars/volkswagen/golf-4/bbmhcd.html,https://i.ss.lv/gallery/7/1319/329649/65929635.th2.jpg,VolkswagenGolf 4,1997,1.6,,,700
/msg/lv/transport/cars/mazda/mazda6/agcld.html,https://i.ss.lv/gallery/7/1319/329650/65929919.th2.jpg,MazdaMazda6,2008,2.0,,,1790
/msg/lv/transport/cars/toyota/auris/bpgbdk.html,https://i.ss.lv/gallery/7/1284/320990/64197909.th2.jpg,ToyotaAuris,2014,1.4,D,195000,6250
/msg/lv/transport/cars/audi/q2/bpxolf.html,https://i.ss.lv/gallery/7/1307/326654/65330759.th2.jpg,Audi,2017,1.4,,103000,19900
/msg/lv/transport/cars/toyota/corolla/gehgi.html,https://i.ss.lv/gallery/7/1319/329650/65929941.th2.jpg,ToyotaCorolla,2022,1.8,H,43000,19000
/msg/lv/transport/cars/honda/cr-v/bhxcc.html,https://i.ss.lv/gallery/7/1290/322354/64470608.th2.jpg,HondaCr-v,2007,2.2,D,335000,4700
/msg/lv/transport/cars/volvo/v70/bhmpxm.html,https://i.ss.lv/gallery/7/1313/328246/65649129.th2.jpg,VolvoV70,2008,2.4,D,,2950
/msg/lv/transport/cars/jeep/grand-cherokee/fommp.html,https://i.ss.lv/gallery/7/1306/326316/65263110.th2.jpg,JeepGrand Cherokee,2007,3.0,D,,5550
/msg/lv/transport/cars/cupra/formentor/cflkpc.html,https://i.ss.lv/gallery/7/1307/326714/65342613.th2.jpg,CupraFormentor,2021,1.4,,90000,24650
/msg/lv/transport/cars/volkswagen/caddy/cfkbdn.html,https://i.ss.lv/gallery/7/1296/323913/64782409.th2.jpg,VolkswagenCaddy,2009,2.0,,,4950
/msg/lv/transport/cars/audi/a6/fldbk.html,https://i.ss.lv/gallery/7/1221/305168/61033565.th2.jpg,AudiA6,2009,3.0,D,,6200
/msg/lv/transport/cars/audi/e-tron/cclggp.html,https://i.ss.lv/gallery/7/1305/326048/65209577.th2.jpg,AudiE-tron,2021,,E,47000,38400
/msg/lv/transport/cars/porsche/macan/bngibi.html,https://i.ss.lv/gallery/7/1303/325570/65113875.th2.jpg,PorscheMacan,2015,3.0,D,232000,25950
/msg/lv/transport/cars/skoda/octavia/ccgoje.html,https://i.ss.lv/gallery/7/1319/329650/65929901.th2.jpg,SkodaOctavia,2007,2.0,D,247000,3295
/msg/lv/transport/cars/bmw/x5/bidgcp.html,https://i.ss.lv/gallery/7/1233/308162/61632286.th2.jpg,BmwX5,2010,3.0,D,314000,13950
/msg/lv/transport/cars/toyota/avensis/bldkog.html,https://i.ss.lv/gallery/7/1293/323083/64616598.th2.jpg,ToyotaAvensis,2013,2.0,D,206000,6990
/msg/lv/transport/cars/audi/e-tron/cflfjn.html,https://i.ss.lv/gallery/7/1305/326158/65231401.th2.jpg,AudiE-tron,2022,,E,29000,43400
/msg/lv/transport/cars/opel/astra/cfghd.html,https://i.ss.lv/gallery/7/1319/329650/65929895.th2.jpg,OpelAstra,2011,1.7,D,,2150
/msg/lv/transport/cars/toyota/verso/bmbdkm.html,https://i.ss.lv/gallery/7/1305/326013/65202556.th2.jpg,ToyotaVerso,2014,1.6,D,187000,7190
/msg/lv/transport/cars/audi/coupe/bjhji.html,https://i.ss.lv/gallery/7/1307/326569/65313716.th2.jpg,AudiCoupe,1993,2.6,,193000,2990
/msg/lv/transport/cars/volvo/xc70/bnchbh.html,https://i.ss.lv/gallery/6/1138/284391/56878154.th2.jpg,VolvoXC 70,2008,2.4,D,,5650
/msg/lv/transport/cars/peugeot/308/cboboc.html,https://i.ss.lv/gallery/7/1297/324185/64836845.th2.jpg,Peugeot308,2014,1.6,D,169000,6990
/msg/lv/transport/cars/skoda/fabia/bjexfi.html,https://i.ss.lv/gallery/7/1315/328574/65714729.th2.jpg,SkodaFabia,2011,1.6,D,,1999
/msg/lv/transport/cars/mercedes/a160/abobb.html,https://i.ss.lv/gallery/7/1318/329487/65897284.th2.jpg,MercedesA160,2004,1.6,,,1690
/msg/lv/transport/cars/volvo/xc70/bbpfpd.html,https://i.ss.lv/gallery/7/1312/327806/65561061.th2.jpg,VolvoXC 70,2006,2.4,D,,3399
/msg/lv/transport/cars/volvo/v60/cxmmbg.html,https://i.ss.lv/gallery/7/1319/329650/65929847.th2.jpg,VolvoV60,2014,2.0,D,,8490
/msg/lv/transport/cars/toyota/avensis/bhodlh.html,https://i.ss.lv/gallery/7/1305/326142/65228228.th2.jpg,ToyotaAvensis,2003,2.4,,,2399
/msg/lv/transport/cars/audi/allroad/cdoocj.html,https://i.ss.lv/gallery/7/1318/329467/65893366.th2.jpg,AudiAllroad,2010,3.0,D,,6999
/msg/lv/transport/cars/skoda/kodiaq/cfleoe.html,https://i.ss.lv/gallery/7/1305/326046/65209152.th2.jpg,SkodaKodiaq,2019,2.0,D,136000,27400
/msg/lv/transport/cars/skoda/octavia/cdonkg.html,https://i.ss.lv/gallery/7/1318/329487/65897385.th2.jpg,SkodaOctavia,2011,1.6,,,1699
/msg/lv/transport/cars/volvo/xc60/bnbixf.html,https://i.ss.lv/gallery/7/1312/327827/65565361.th2.jpg,VolvoXC 60,2010,2.4,D,,6399
/msg/lv/transport/cars/hyundai/santa-fe/bommmk.html,https://i.ss.lv/gallery/7/1316/328917/65783378.th2.jpg,HyundaiSanta FE,2004,2.0,D,436000,1200
/msg/lv/transport/cars/audi/a3/fxpmg.html,https://i.ss.lv/gallery/7/1315/328502/65700289.th2.jpg,AudiA3,2008,2.0,D,287000,4700
/msg/lv/transport/cars/mercedes/a180/bekxbh.html,https://i.ss.lv/gallery/7/1311/327538/65507578.th2.jpg,MercedesA180,2008,2.0,D,,1999
/msg/lv/transport/cars/skoda/octavia/cdxdff.html,https://i.ss.lv/gallery/7/1315/328556/65711019.th2.jpg,SkodaOctavia,2008,1.9,D,140000,2990
/msg/lv/transport/cars/nissan/juke/bgekkg.html,https://i.ss.lv/gallery/7/1227/306715/61342895.th2.jpg,NissanJuke,2011,1.5,D,252000,4500
/msg/lv/transport/cars/subaru/forester/cfmlfi.html,https://i.ss.lv/gallery/7/1317/329080/65815860.th2.jpg,SubaruForester,2011,2.0,D,235000,4850
/msg/lv/transport/cars/kia/sportage/ccpjnl.html,https://i.ss.lv/gallery/7/1308/326768/65353525.th2.jpg,KiaSportage,2018,2.0,D,95000,16650
/msg/lv/transport/cars/toyota/avensis/bibknf.html,https://i.ss.lv/gallery/7/1317/329056/65811191.th2.jpg,ToyotaAvensis,2004,2.0,D,,1699
/msg/lv/transport/cars/audi/q5/cckddm.html,https://i.ss.lv/gallery/7/1306/326381/65276011.th2.jpg,AudiQ5,2019,2.0,D,145000,26400
/msg/lv/transport/cars/toyota/corolla-verso/boobhh.html,https://i.ss.lv/gallery/7/1315/328705/65740879.th2.jpg,ToyotaCorolla Verso,2005,2.0,D,,2499
/msg/lv/transport/cars/volvo/xc90/beemxi.html,https://i.ss.lv/gallery/7/1304/325883/65176520.th2.jpg,VolvoXC 90,2005,2.5,,321000,8950
/msg/lv/transport/cars/bmw/330/cdikbk.html,https://i.ss.lv/gallery/7/1319/329648/65929495.th2.jpg,Bmw330,2015,3.0,D,244000,12100
/msg/lv/transport/cars/renault/espace/knldx.html,https://i.ss.lv/gallery/7/1315/328693/65738522.th2.jpg,RenaultEspace,2004,2.2,D,,790
/msg/lv/transport/cars/audi/q5/ccgpmf.html,https://i.ss.lv/gallery/7/1306/326381/65276036.th2.jpg,AudiQ5,2017,2.0,D,114000,26400
/msg/lv/transport/cars/hyundai/sonata/hbdle.html,https://i.ss.lv/gallery/7/1319/329649/65929692.th2.jpg,HyundaiSonata,2006,2.0,D,306000,1500
/msg/lv/transport/cars/renault/clio/beikeo.html,https://i.ss.lv/gallery/7/1312/327951/65590195.th2.jpg,RenaultClio,2006,1.2,,,390
/msg/lv/transport/cars/bmw/x1/cbopjk.html,https://i.ss.lv/gallery/7/1302/325476/65095135.th2.jpg,BmwX1,2020,2.0,,143000,23150
/msg/lv/transport/cars/lexus/is/elffp.html,https://i.ss.lv/gallery/7/1294/323319/64663690.th2.jpg,LexusIS,2013,2.5,H,203000,12999
/msg/lv/transport/cars/mazda/mazda6/hxfhn.html,https://i.ss.lv/gallery/7/1295/323575/64714837.th2.jpg,MazdaMazda6,2009,2.0,D,,2999
/msg/lv/transport/cars/audi/q5/cbphgc.html,https://i.ss.lv/gallery/7/1302/325357/65071212.th2.jpg,AudiQ5,2021,2.0,,37000,44150
/msg/lv/transport/cars/toyota/yaris/cdmxbo.html,https://i.ss.lv/gallery/7/1319/329648/65929499.th2.jpg,ToyotaYaris,2001,1.0,,55000,1300
/msg/lv/transport/cars/audi/a6/cfkodc.html,https://i.ss.lv/gallery/7/1302/325400/65079826.th2.jpg,AudiA6,2019,3.0,D,146000,29150
/msg/lv/transport/cars/audi/a6/bcoppj.html,https://i.ss.lv/gallery/7/1302/325334/65066637.th2.jpg,AudiA6,2020,2.0,D,165000,26150
/msg/lv/transport/cars/opel/astra/chjop.html,https://i.ss.lv/gallery/7/1298/324486/64897035.th2.jpg,OpelAstra,2004,1.7,D,290000,1350
/msg/lv/transport/cars/audi/a6/amxxd.html,https://i.ss.lv/gallery/7/1302/325348/65069460.th2.jpg,AudiA6,2020,2.0,D,160000,23150
/msg/lv/transport/cars/volvo/xc90/ccnolo.html,https://i.ss.lv/gallery/7/1311/327665/65532814.th2.jpg,VolvoXC 90,2011,2.4,D,,11300
/msg/lv/transport/cars/volvo/xc90/ccnhdh.html,https://i.ss.lv/gallery/7/1306/326313/65262541.th2.jpg,VolvoXC 90,2007,2.4,D,,7250
/msg/lv/transport/cars/audi/a6/bkpgkn.html,https://i.ss.lv/gallery/7/1319/329649/65929694.th2.jpg,AudiA6,2012,3.0,D,295000,11950
/msg/lv/transport/cars/citroen/berlingo/cfgolj.html,https://i.ss.lv/gallery/7/1280/319764/63952679.th2.jpg,CitroenBerlingo,2019,1.5,D,124000,15000
/msg/lv/transport/cars/nissan/juke/bigodm.html,https://i.ss.lv/gallery/7/1293/323107/64621397.th2.jpg,NissanJuke,2022,1.0,,,16500
/msg/lv/transport/cars/volvo/v50/bboxkj.html,https://i.ss.lv/gallery/7/1312/327833/65566408.th2.jpg,VolvoV50,2008,1.6,D,292000,2500
/msg/lv/transport/cars/peugeot/2008/ccdilj.html,https://i.ss.lv/gallery/7/1278/319421/63884183.th2.jpg,Peugeot2008,2023,1.5,D,81000,25500
/msg/lv/transport/cars/bmw/120/cdpoji.html,https://i.ss.lv/gallery/7/1319/329648/65929420.th2.jpg,Bmw120,2007,2.0,D,274000,5500
/msg/lv/transport/cars/volkswagen/polo/bkhhpb.html,https://i.ss.lv/gallery/7/1316/328945/65788905.th2.jpg,VolkswagenPolo,1995,1.4,,251000,890
/msg/lv/transport/cars/skoda/kodiaq/cdgphi.html,https://i.ss.lv/gallery/7/1319/329648/65929539.th2.jpg,SkodaKodiaq,2020,1.5,,135000,27300
/msg/lv/transport/cars/ford/mondeo/exomj.html,https://i.ss.lv/gallery/7/1264/315897/63179292.th2.jpg,FordMondeo,2018,2.0,D,194000,10000
/msg/lv/transport/cars/audi/a3/npgcl.html,https://i.ss.lv/gallery/7/1290/322478/64495405.th2.jpg,AudiA3,1999,1.9,D,486000,750
/msg/lv/transport/cars/audi/allroad/cckjck.html,https://i.ss.lv/gallery/7/1319/329648/65929593.th2.jpg,AudiAllroad,2006,3.0,D,345000,4400
/msg/lv/transport/cars/peugeot/208/cxgenb.html,https://i.ss.lv/gallery/7/1307/326529/65305697.th2.jpg,Peugeot208,2016,1.2,,82000,5190
/msg/lv/transport/cars/bmw/x1/cdpmjc.html,https://i.ss.lv/gallery/7/1319/329648/65929447.th2.jpg,BmwX1,2010,2.0,D,254000,8900
/msg/lv/transport/cars/lexus/gs/ddgng.html,https://i.ss.lv/gallery/7/1313/328071/65614026.th2.jpg,LexusGS,2007,3.0,,247000,4600
/msg/lv/transport/cars/kia/ceed/bpfpoh.html,https://i.ss.lv/gallery/7/1319/329648/65929589.th2.jpg,KiaCeed,2012,1.6,,252000,4490
/msg/lv/transport/cars/ford/transit/bhomef.html,https://i.ss.lv/gallery/7/1319/329647/65929374.th2.jpg,FordTransit,2014,2.2,D,322000,11200
/msg/lv/transport/cars/bmw/118/ccnjnn.html,https://i.ss.lv/gallery/7/1294/323362/64672370.th2.jpg,Bmw118,2008,2.0,D,229000,4500
/msg/lv/transport/cars/nissan/note/bnfffi.html,https://i.ss.lv/gallery/7/1319/329648/65929567.th2.jpg,NissanNote,2012,1.5,D,232000,3850
/msg/lv/transport/cars/bmw/320/cfkehd.html,https://i.ss.lv/gallery/7/1298/324379/64875792.th2.jpg,Bmw320,2011,2.0,D,321000,5890
/msg/lv/transport/cars/audi/a5/bgcigm.html,https://i.ss.lv/gallery/7/1318/329358/65871546.th2.jpg,AudiA5,2009,3.0,D,,6990
/msg/lv/transport/cars/chrysler/voyager/cxdli.html,https://i.ss.lv/gallery/7/1319/329522/65904337.th2.jpg,ChryslerVoyager,2006,2.8,D,324000,1550
/msg/lv/transport/cars/toyota/avensis/bioedk.html,https://i.ss.lv/gallery/7/1312/327811/65562097.th2.jpg,ToyotaAvensis,2014,2.0,D,225000,6700
/msg/lv/transport/cars/bmw/x1/cdohie.html,https://i.ss.lv/gallery/7/1318/329427/65885299.th2.jpg,BmwX1,2011,2.0,D,,6990
/msg/lv/transport/cars/audi/a4/bfbhjm.html,https://i.ss.lv/gallery/7/1312/327847/65569210.th2.jpg,AudiA4,2010,2.0,D,360000,5100
/msg/lv/transport/cars/skoda/octavia/ccoxph.html,https://i.ss.lv/gallery/7/1319/329647/65929229.th2.jpg,SkodaOctavia,2018,2.0,D,178000,13650
/msg/lv/transport/cars/peugeot/807/mfeff.html,https://i.ss.lv/gallery/7/1314/328429/65685792.th2.jpg,Peugeot807,2008,2.2,D,285000,3000
/msg/lv/transport/cars/lexus/nx/dogdd.html,https://i.ss.lv/gallery/7/1283/320571/64114133.th2.jpg,LexusNX,2023,2.5,H,12000,54000
/msg/lv/transport/cars/opel/insignia/bngdki.html,https://i.ss.lv/gallery/7/1303/325736/65147136.th2.jpg,OpelInsignia,2018,2.0,D,191000,12200
/msg/lv/transport/cars/citroen/c4picasso/bffpbp.html,https://i.ss.lv/gallery/7/1237/309241/61848124.th2.jpg,CitroenC4 Picasso,2015,2.0,D,174000,6200
/msg/lv/transport/cars/land-rover/range-rover-evoque/cfilne.html,https://i.ss.lv/gallery/7/1288/321905/64380845.th2.jpg,Land RoverRange Rover Evoque,2013,2.2,D,271000,11450
/msg/lv/transport/cars/volkswagen/passat-b5/nipin.html,https://i.ss.lv/gallery/7/1314/328306/65661193.th2.jpg,VolkswagenPassat (B5),1999,1.9,D,310000,750
/msg/lv/transport/cars/volvo/v40/bcbjfk.html,https://i.ss.lv/gallery/7/1296/323824/64764781.th2.jpg,VolvoV40,2018,2.0,D,150000,13500
/msg/lv/transport/cars/jaguar/f-pace/cdbfhe.html,https://i.ss.lv/gallery/7/1315/328519/65703798.th2.jpg,JaguarF-Pace,2016,2.0,D,200000,17400
/msg/lv/transport/cars/volvo/xc60/ccjmhb.html,https://i.ss.lv/gallery/7/1318/329302/65860354.th2.jpg,VolvoXC 60,2012,2.4,D,,11500
/msg/lv/transport/cars/volvo/xc60/ccmklf.html,https://i.ss.lv/gallery/7/1304/325911/65182191.th2.jpg,VolvoXC 60,2012,2.4,D,,11400
/msg/lv/transport/cars/volvo/xc90/cdxkon.html,https://i.ss.lv/gallery/7/1314/328305/65660880.th2.jpg,VolvoXC 90,2011,2.4,D,,11700
/msg/lv/transport/cars/renault/trafic/cceklk.html,https://i.ss.lv/gallery/7/1295/323626/64725033.th2.jpg,RenaultTrafic,2019,1.6,D,,16900
/msg/lv/transport/cars/volkswagen/touareg/bichgk.html,https://i.ss.lv/gallery/7/1319/329647/65929395.th2.jpg,VolkswagenTouareg,2014,3.0,D,242000,10950
/msg/lv/transport/cars/bmw/120/ccxehf.html,https://i.ss.lv/gallery/7/1318/329374/65874683.th2.jpg,Bmw120,2005,2.0,D,280000,2990
/msg/lv/transport/cars/volvo/xc60/ccpogg.html,https://i.ss.lv/gallery/7/1312/327845/65568948.th2.jpg,VolvoXC 60,2012,2.4,D,,10790
/msg/lv/transport/cars/toyota/verso/blonle.html,https://i.ss.lv/gallery/7/1258/314396/62879023.th2.jpg,ToyotaVerso,2014,1.6,D,158000,7100
/msg/lv/transport/cars/mercedes/r280/cfmdci.html,https://i.ss.lv/gallery/7/1311/327728/65545472.th2.jpg,MercedesR280,2008,3.0,D,224000,3100
/msg/lv/transport/cars/nissan/juke/bpcglx.html,https://i.ss.lv/gallery/7/1314/328321/65664160.th2.jpg,NissanJuke,2016,1.2,,100000,7700
/msg/lv/transport/cars/bmw/320/bhocnl.html,https://i.ss.lv/gallery/7/1230/307314/61462617.th2.jpg,Bmw320,2008,2.0,D,386000,4000
/msg/lv/transport/cars/audi/a6/bkkgcl.html,https://i.ss.lv/gallery/7/1302/325499/65099748.th2.jpg,AudiA6,2004,2.4,,329000,1800
/msg/lv/transport/cars/bmw/320/dfkge.html,https://i.ss.lv/gallery/7/1314/328332/65666288.th2.jpg,Bmw320,2001,2.0,D,,1790
/msg/lv/transport/cars/volkswagen/caddy/cdfmjg.html,https://i.ss.lv/gallery/7/1319/329647/65929369.th2.jpg,VolkswagenCaddy,2019,2.0,D,240000,13950
